Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Citizenship,Family Position,Attendance,Field of Study,Special Needs,Target
1,53,1,9085.0,1.0,42.0,,1,1,3,4.0,2.0,142.8,1,0,0,0,0,1,20,0.0,7,12.0,15,11.0,13.384615384615383,,4.0,9.0,13.0,7,14.285714285714286,0,8.9,1.4,3.51,Copenhagen,,Evening Classes,Medicine,,Graduate
1,39,1,9670.0,1.0,19.0,133.1,1,1,1,4.0,7.0,100.0,0,0,1,0,0,0,25,0.0,0,5.0,5,5.0,11.2,0.0,0.0,5.0,5.0,5,12.6,0,9.4,-0.8,-3.12,Edinburgh,First Child,Full-Time,Science,No Special Needs,Dropout
1,1,1,9085.0,1.0,1.0,138.0,1,19,19,3.0,3.0,131.0,1,0,0,1,0,0,18,0.0,0,5.0,9,5.0,12.666666666666666,2.0,0.0,5.0,7.0,4,13.0,0,9.4,-0.8,-3.12,Copenhagen,Youngest Child,Part-Time,Commerce,Special Needs,Enrolled
1,1,6,9147.0,1.0,1.0,115.0,1,1,37,4.0,9.0,117.1,1,0,1,1,0,0,22,0.0,0,5.0,5,5.0,13.8,0.0,0.0,5.0,5.0,5,13.0,0,7.6,2.6,0.32,Milan,First Child,Full-Time,Engineering,Special Needs,Graduate
1,17,4,9070.0,1.0,1.0,,1,1,1,9.0,10.0,136.1,1,0,1,0,1,0,19,0.0,0,6.0,6,6.0,12.666666666666666,,0.0,6.0,8.0,5,11.8,0,11.1,0.6,2.02,Madrid,,Evening Classes,Medicine,,Dropout
1,44,1,9130.0,1.0,39.0,,1,37,37,9.0,3.0,150.0,1,0,0,1,1,0,21,0.0,1,6.0,8,6.0,12.5,,0.0,6.0,11.0,3,13.333333333333334,0,13.9,-0.3,0.79,Brussels,,Full-Time,Medicine,,Dropout
2,43,1,9773.0,1.0,1.0,,1,37,37,5.0,0.0,160.0,0,0,1,0,1,0,51,0.0,0,4.0,4,0.0,0.0,,0.0,4.0,4.0,0,0.0,0,12.7,3.7,-1.7,Sofia,,Online,Commerce,,Dropout
1,42,1,9500.0,1.0,1.0,100.0,1,3,19,2.0,8.0,153.0,0,0,0,1,1,0,22,0.0,3,6.0,7,3.0,14.5,0.0,4.0,7.0,8.0,4,14.375,0,15.5,2.8,-4.06,Munich,Middle Child,Full-Time,Commerce,No Special Needs,Enrolled
1,1,1,9500.0,1.0,,,1,19,19,,7.0,136.6,0,0,0,1,0,1,19,,0,7.0,12,,,0.0,0.0,8.0,10.0,7,14.051428571428572,0,15.5,2.8,-4.06,,,Evening Classes,Arts,No Special Needs,Graduate
1,1,1,9254.0,1.0,1.0,,1,19,19,9.0,9.0,116.3,1,0,0,1,0,0,24,0.0,0,6.0,9,4.0,12.6,,0.0,6.0,6.0,4,11.5,0,12.7,3.7,-1.7,Venice,,Part-Time,Medicine,,Dropout
1,17,1,9070.0,1.0,,,1,37,38,,5.0,131.2,1,0,0,1,1,0,18,,0,6.0,6,,,,0.0,6.0,6.0,6,13.166666666666666,0,7.6,2.6,0.32,,,Part-Time,Engineering,,Graduate
1,39,1,9500.0,1.0,1.0,120.0,1,1,2,144.0,123.0,125.3,0,0,1,1,1,0,30,0.0,0,7.0,12,4.0,14.4,0.0,0.0,7.0,9.0,6,13.5,0,12.4,0.5,1.79,Barcelona,Middle Child,Online,Science,No Special Needs,Enrolled
1,17,5,9500.0,1.0,1.0,,1,19,38,5.0,8.0,130.3,1,0,0,1,0,1,18,0.0,0,7.0,7,6.0,12.6,,0.0,7.0,7.0,6,12.6,0,7.6,2.6,0.32,Rome,,Part-Time,Science,,Graduate
1,44,1,9003.0,1.0,39.0,,1,3,3,7.0,1.0,130.0,1,0,0,1,1,0,20,0.0,0,6.0,12,4.0,11.6,,0.0,6.0,11.0,5,11.5,0,15.5,2.8,-4.06,Budapest,,Online,Engineering,,Enrolled
1,44,1,9003.0,,39.0,150.0,1,19,1,1.0,,150.0,0,0,0,1,1,0,22,,0,6.0,12,3.0,13.333333333333334,0.0,0.0,,,3,,0,15.5,,-4.06,,Middle Child,Online,Commerce,No Special Needs,Enrolled
1,17,1,9853.0,,1.0,,1,38,19,4.0,,122.3,1,0,0,1,0,0,19,,0,6.0,9,4.0,13.0,,0.0,,,4,,0,12.7,,-1.7,,,Full-Time,Commerce,,Dropout
1,1,2,,1.0,1.0,,1,19,1,9.0,8.0,110.0,1,0,1,0,0,0,18,0.0,0,,0,0.0,,,,6.0,0.0,0,0.0,0,11.1,0.6,2.02,Madrid,,Evening Classes,Commerce,,Dropout
1,17,5,9853.0,1.0,1.0,141.0,1,3,19,2.0,7.0,130.9,1,0,0,1,0,0,18,0.0,0,6.0,7,6.0,13.5,0.0,0.0,6.0,8.0,5,12.6,0,7.6,2.6,0.32,Saint Petersburg,Middle Child,Part-Time,Commerce,No Special Needs,Graduate
4,39,1,8014.0,0.0,19.0,,1,37,37,9.0,7.0,134.5,0,0,0,1,0,1,47,0.0,0,6.0,8,5.0,12.2,,0.0,6.0,10.0,4,11.25,0,12.4,0.5,1.79,Prague,,Part-Time,Medicine,,Graduate
1,39,1,9085.0,1.0,1.0,,1,1,19,9.0,9.0,162.3,1,0,0,1,0,0,24,0.0,0,6.0,10,2.0,11.0,,0.0,6.0,6.0,0,0.0,0,8.9,1.4,3.51,Munich,,Full-Time,Commerce,,Dropout
1,39,1,8014.0,0.0,1.0,,1,37,38,9.0,9.0,148.5,0,0,0,1,1,0,34,0.0,0,6.0,6,4.0,12.25,,0.0,5.0,5.0,0,0.0,0,11.1,0.6,2.02,Warsaw,,Part-Time,Commerce,,Dropout
1,17,2,9556.0,1.0,1.0,,41,1,1,7.0,7.0,124.4,1,0,0,1,0,0,20,1.0,0,7.0,8,7.0,12.728571428571428,,0.0,8.0,8.0,8,14.625,0,15.5,2.8,-4.06,Sofia,,Online,Commerce,,Graduate
1,1,1,171.0,1.0,1.0,169.0,1,19,37,9.0,7.0,176.0,1,0,0,1,0,1,18,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12.4,0.5,1.79,Istanbul,Middle Child,Evening Classes,Engineering,No Special Needs,Graduate
6,39,2,9147.0,1.0,1.0,,1,37,37,9.0,9.0,110.0,0,0,0,1,0,0,47,0.0,0,5.0,0,0.0,0.0,,0.0,5.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Zurich,,Online,Arts,,Dropout
1,1,5,9853.0,1.0,1.0,,1,38,37,9.0,9.0,120.3,1,0,1,0,0,0,20,0.0,0,6.0,9,3.0,11.666666666666666,,0.0,6.0,10.0,2,11.0,0,10.8,1.4,1.74,Helsinki,,Part-Time,Medicine,,Dropout
1,1,5,9254.0,1.0,1.0,,1,19,19,4.0,7.0,116.6,1,0,0,1,0,0,19,0.0,0,6.0,9,5.0,11.6,,0.0,6.0,12.0,5,12.2,0,13.9,-0.3,0.79,Barcelona,,Online,Science,,Graduate
1,1,2,9991.0,0.0,1.0,,1,1,3,4.0,2.0,113.2,0,0,0,0,1,0,22,0.0,0,5.0,7,3.0,11.666666666666666,,0.0,5.0,8.0,2,10.5,2,7.6,2.6,0.32,Milan,,Evening Classes,Science,,Dropout
1,1,1,9853.0,1.0,1.0,125.0,1,19,19,5.0,5.0,117.0,0,0,0,1,0,1,19,0.0,0,6.0,7,6.0,13.428571428571429,0.0,0.0,6.0,6.0,6,13.166666666666666,0,15.5,2.8,-4.06,Amsterdam,Youngest Child,Part-Time,Commerce,No Special Needs,Graduate
1,39,2,9147.0,1.0,1.0,,1,19,19,5.0,9.0,121.5,0,0,0,0,1,0,26,0.0,0,5.0,5,2.0,10.5,,0.0,5.0,9.0,0,0.0,0,10.8,1.4,1.74,Vienna,,Full-Time,Engineering,,Dropout
1,18,3,9070.0,1.0,1.0,,1,1,1,3.0,4.0,121.4,0,0,0,1,0,0,18,0.0,0,6.0,6,2.0,12.0,,0.0,6.0,6.0,1,11.0,0,9.4,-0.8,-3.12,Amsterdam,,Online,Commerce,,Dropout
1,44,1,9085.0,1.0,39.0,140.0,1,1,1,3.0,7.0,140.0,1,0,0,1,0,0,20,0.0,2,6.0,11,5.0,14.2,0.0,0.0,6.0,12.0,2,13.5,0,13.9,-0.3,0.79,Istanbul,Youngest Child,Full-Time,Medicine,Special Needs,Enrolled
1,39,1,9991.0,0.0,1.0,130.0,1,38,38,9.0,9.0,120.0,0,0,0,1,0,0,27,0.0,0,5.0,12,5.0,10.6,0.0,0.0,5.0,10.0,5,11.0,0,9.4,-0.8,-3.12,Oslo,Youngest Child,Online,Commerce,Special Needs,Dropout
1,44,1,9003.0,1.0,39.0,130.0,1,1,19,3.0,10.0,130.0,1,0,0,1,1,0,19,0.0,0,6.0,9,6.0,12.166666666666666,0.0,0.0,6.0,14.0,4,13.0,0,12.4,0.5,1.79,Rome,Middle Child,Online,Medicine,Special Needs,Graduate
1,1,1,9238.0,1.0,1.0,106.0,1,1,1,3.0,3.0,105.0,0,0,0,1,1,0,20,0.0,0,6.0,9,5.0,11.0,0.0,0.0,6.0,9.0,5,12.166666666666666,0,11.1,0.6,2.02,Munich,Youngest Child,Part-Time,Medicine,No Special Needs,Graduate
1,17,3,9147.0,1.0,1.0,,1,19,19,4.0,7.0,115.5,1,0,1,1,1,0,18,0.0,0,5.0,8,3.0,10.333333333333334,,0.0,5.0,11.0,3,10.857142857142858,0,10.8,1.4,1.74,Oslo,,Full-Time,Medicine,,Dropout
1,17,4,9500.0,1.0,1.0,148.0,1,3,19,4.0,7.0,131.9,1,0,0,1,0,1,18,0.0,0,7.0,8,7.0,14.15,0.0,0.0,8.0,8.0,8,14.51125,0,15.5,2.8,-4.06,Venice,Youngest Child,Online,Engineering,No Special Needs,Graduate
1,1,1,,1.0,,,1,1,1,,9.0,127.0,1,0,0,1,1,0,20,,0,,8,,,0.0,,8.0,8.0,7,12.84142857142857,0,10.8,1.4,1.74,,,Evening Classes,Arts,No Special Needs,Graduate
1,1,3,9070.0,1.0,1.0,,1,43,3,123.0,123.0,110.0,1,0,1,1,1,0,19,0.0,0,6.0,6,6.0,12.0,,0.0,6.0,7.0,6,13.571428571428571,0,8.9,1.4,3.51,Copenhagen,,Full-Time,Engineering,,Graduate
1,17,4,9670.0,1.0,,,1,38,19,,6.0,119.4,1,0,0,1,0,1,18,,0,6.0,6,,,,0.0,6.0,9.0,5,13.8,0,8.9,1.4,3.51,,,Part-Time,Medicine,,Graduate
1,43,2,8014.0,0.0,3.0,,1,34,34,0.0,0.0,130.0,0,0,0,1,1,0,31,0.0,8,12.0,21,12.0,12.333333333333334,,6.0,10.0,13.0,7,13.285714285714286,2,7.6,2.6,0.32,Madrid,,Full-Time,Commerce,,Graduate
1,39,1,8014.0,0.0,1.0,,1,37,37,9.0,9.0,97.0,0,0,0,1,0,1,35,0.0,0,6.0,8,6.0,10.833333333333334,,0.0,6.0,7.0,6,11.5,0,10.8,1.4,1.74,Paris,,Full-Time,Science,,Graduate
1,39,1,9003.0,1.0,1.0,,1,12,12,9.0,9.0,126.1,0,0,0,1,1,0,24,0.0,0,6.0,7,0.0,0.0,,0.0,6.0,10.0,0,0.0,0,12.4,0.5,1.79,Madrid,,Evening Classes,Commerce,,Dropout
1,17,1,9238.0,1.0,1.0,135.0,1,37,37,8.0,6.0,127.0,0,0,0,1,0,0,21,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,16.2,0.3,-0.92,Saint Petersburg,Middle Child,Part-Time,Arts,Special Needs,Dropout
1,1,1,9085.0,1.0,1.0,,1,1,1,9.0,9.0,127.7,1,0,0,1,1,0,19,0.0,0,5.0,9,5.0,12.6,,0.0,5.0,8.0,4,12.0,0,12.7,3.7,-1.7,Barcelona,,Evening Classes,Science,,Graduate
1,1,1,9238.0,1.0,1.0,,1,19,19,9.0,9.0,149.0,1,0,0,1,0,1,23,0.0,0,6.0,7,6.0,13.857142857142858,,0.0,6.0,6.0,6,14.166666666666666,0,10.8,1.4,1.74,Kyiv,,Full-Time,Commerce,,Graduate
1,17,6,9556.0,1.0,1.0,134.0,1,19,38,7.0,7.0,128.5,1,0,0,1,0,1,18,0.0,0,7.0,9,7.0,14.1,0.0,0.0,8.0,8.0,8,13.3125,0,12.7,3.7,-1.7,Copenhagen,Middle Child,Full-Time,Medicine,Special Needs,Graduate
1,1,1,171.0,1.0,1.0,,1,1,1,9.0,9.0,134.3,1,0,0,1,1,0,25,0.0,16,17.0,19,17.0,11.61111111111111,,14.0,17.0,22.0,17,12.055555555555555,0,12.4,0.5,1.79,Warsaw,,Part-Time,Commerce,,Graduate
1,17,1,9085.0,1.0,1.0,120.0,1,2,3,2.0,2.0,116.1,0,0,0,1,0,0,20,0.0,0,5.0,12,3.0,11.666666666666666,2.0,0.0,5.0,11.0,4,11.5,1,9.4,-0.8,-3.12,Barcelona,Youngest Child,Part-Time,Medicine,No Special Needs,Graduate
2,39,1,9991.0,0.0,1.0,110.0,1,37,37,9.0,3.0,127.1,0,0,0,1,0,0,34,0.0,0,5.0,9,4.0,11.0,0.0,0.0,5.0,10.0,4,10.75,1,7.6,2.6,0.32,Helsinki,First Child,Online,Science,No Special Needs,Enrolled
1,1,1,9070.0,1.0,1.0,,1,19,37,4.0,4.0,126.8,0,0,0,1,0,1,18,0.0,1,6.0,8,6.0,12.0,,0.0,6.0,12.0,5,11.142857142857142,0,13.9,-0.3,0.79,Stockholm,,Online,Commerce,,Enrolled
1,1,1,,1.0,1.0,,1,12,2,4.0,2.0,144.6,0,0,1,0,0,0,24,0.0,0,,6,1.0,,,,5.0,5.0,0,0.0,0,7.6,2.6,0.32,Oslo,,Full-Time,Commerce,,Dropout
1,1,5,9070.0,1.0,1.0,,1,1,19,3.0,3.0,112.0,1,0,0,1,1,1,21,0.0,0,6.0,6,6.0,13.5,,0.0,6.0,6.0,6,11.166666666666666,0,11.1,0.6,2.02,Kyiv,,Full-Time,Arts,,Graduate
1,39,1,9500.0,1.0,1.0,,1,38,1,9.0,4.0,140.0,1,0,0,1,0,0,24,0.0,0,8.0,8,7.0,14.985714285714286,,0.0,8.0,8.0,7,14.985714285714286,0,12.7,3.7,-1.7,Copenhagen,,Evening Classes,Medicine,,Graduate
1,1,1,9254.0,1.0,1.0,133.1,1,4,19,4.0,5.0,98.0,0,0,0,1,1,0,26,0.0,0,6.0,6,0.0,0.0,0.0,0.0,6.0,12.0,0,0.0,0,10.8,1.4,1.74,London,Middle Child,Evening Classes,Science,Special Needs,Dropout
1,17,1,8014.0,0.0,1.0,,1,34,34,0.0,0.0,112.4,1,0,0,1,0,0,26,0.0,4,7.0,15,7.0,11.571428571428571,,2.0,6.0,14.0,2,11.0,0,7.6,2.6,0.32,Kyiv,,Part-Time,Engineering,,Dropout
1,1,1,9147.0,1.0,1.0,135.0,1,38,19,9.0,5.0,126.3,0,0,0,1,1,0,18,0.0,0,5.0,11,2.0,13.5,0.0,0.0,5.0,11.0,3,12.333333333333334,0,8.9,1.4,3.51,Rome,Youngest Child,Full-Time,Science,Special Needs,Enrolled
1,1,3,,1.0,1.0,,1,1,1,9.0,9.0,100.0,1,0,0,1,1,0,22,0.0,0,,6,4.0,,,,6.0,7.0,3,11.0,0,8.9,1.4,3.51,Edinburgh,,Online,Medicine,,Enrolled
1,17,2,9085.0,1.0,1.0,166.0,1,1,19,4.0,3.0,158.7,0,0,0,1,0,0,18,0.0,0,6.0,7,6.0,14.857142857142858,0.0,0.0,6.0,7.0,6,14.0,0,11.1,0.6,2.02,Budapest,Middle Child,Online,Science,No Special Needs,Graduate
2,39,1,9991.0,0.0,1.0,120.0,1,37,37,9.0,9.0,119.9,0,0,0,1,0,0,50,0.0,0,5.0,9,2.0,10.5,0.0,0.0,5.0,7.0,3,11.0,0,12.7,3.7,-1.7,Paris,First Child,Evening Classes,Commerce,No Special Needs,Enrolled
1,43,3,9500.0,1.0,1.0,140.0,1,1,19,9.0,7.0,127.5,1,0,1,1,0,1,20,0.0,0,7.0,9,7.0,12.327777777777778,0.0,0.0,8.0,10.0,8,11.736,0,15.5,2.8,-4.06,Helsinki,Middle Child,Part-Time,Arts,No Special Needs,Graduate
1,1,1,171.0,1.0,1.0,,1,1,40,4.0,3.0,149.9,1,0,0,1,0,0,20,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,11.1,0.6,2.02,Prague,,Online,Commerce,,Graduate
1,1,2,9773.0,1.0,1.0,,1,3,3,3.0,2.0,140.2,1,0,0,1,0,0,20,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,16.2,0.3,-0.92,Milan,,Evening Classes,Engineering,,Dropout
1,17,3,171.0,1.0,1.0,147.0,1,19,1,5.0,4.0,137.6,1,0,0,1,0,1,20,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12.7,3.7,-1.7,Athens,Middle Child,Full-Time,Arts,No Special Needs,Graduate
1,17,2,9500.0,1.0,1.0,132.0,1,19,37,3.0,5.0,125.4,1,0,0,0,0,1,20,0.0,0,7.0,7,7.0,13.462857142857144,0.0,0.0,8.0,10.0,7,13.164285714285716,0,11.1,0.6,2.02,Berlin,Middle Child,Online,Engineering,Special Needs,Enrolled
1,17,4,9070.0,1.0,1.0,,1,1,3,4.0,1.0,163.4,1,0,0,1,0,0,20,0.0,0,6.0,7,6.0,11.5,,0.0,6.0,6.0,6,12.0,0,16.2,0.3,-0.92,Brussels,,Evening Classes,Commerce,,Graduate
1,39,1,9500.0,1.0,1.0,133.1,1,19,19,5.0,6.0,121.4,0,0,1,1,0,0,28,0.0,0,7.0,12,4.0,13.375,0.0,0.0,7.0,7.0,5,13.5,0,13.9,-0.3,0.79,Budapest,First Child,Full-Time,Medicine,No Special Needs,Enrolled
1,39,1,8014.0,0.0,1.0,133.1,1,34,34,0.0,0.0,97.5,1,0,0,1,1,0,29,0.0,0,6.0,10,0.0,0.0,1.0,0.0,5.0,10.0,0,0.0,0,7.6,2.6,0.32,Stockholm,First Child,Full-Time,Commerce,Special Needs,Dropout
1,17,2,8014.0,0.0,1.0,,1,19,1,5.0,10.0,114.8,1,0,0,1,0,0,19,0.0,0,6.0,8,4.0,10.5,,0.0,6.0,8.0,4,11.25,0,10.8,1.4,1.74,Paris,,Online,Engineering,,Graduate
1,39,1,9991.0,0.0,1.0,,1,1,1,3.0,7.0,140.0,0,0,0,1,1,0,26,0.0,0,5.0,5,5.0,12.4,,0.0,5.0,5.0,5,12.4,0,15.5,2.8,-4.06,Budapest,,Evening Classes,Science,,Graduate
1,1,1,9085.0,1.0,1.0,,1,38,19,4.0,90.0,127.2,0,0,1,0,1,0,20,0.0,0,5.0,7,3.0,11.333333333333334,,0.0,5.0,8.0,2,11.5,0,7.6,2.6,0.32,Copenhagen,,Part-Time,Arts,,Dropout
1,43,1,9853.0,1.0,1.0,,1,37,37,9.0,9.0,107.7,0,0,1,0,0,0,28,0.0,0,6.0,0,0.0,0.0,,0.0,5.0,10.0,0,0.0,0,10.8,1.4,1.74,Kyiv,,Evening Classes,Engineering,,Dropout
2,39,1,9773.0,1.0,1.0,133.1,1,37,37,7.0,4.0,132.0,0,0,0,1,1,0,43,0.0,0,6.0,10,4.0,11.75,0.0,0.0,6.0,7.0,0,0.0,0,15.5,2.8,-4.06,Edinburgh,First Child,Full-Time,Science,No Special Needs,Dropout
1,1,2,9500.0,1.0,1.0,147.0,1,3,1,4.0,3.0,136.7,0,0,0,1,0,0,18,0.0,0,7.0,7,7.0,13.995714285714287,0.0,0.0,8.0,9.0,8,14.955555555555556,0,11.1,0.6,2.02,Venice,Youngest Child,Part-Time,Arts,Special Needs,Graduate
1,1,1,9773.0,1.0,1.0,,1,19,37,9.0,9.0,118.3,0,0,1,0,1,1,18,0.0,0,6.0,11,5.0,12.166666666666666,,0.0,6.0,15.0,3,12.0,0,13.9,-0.3,0.79,Istanbul,,Evening Classes,Commerce,,Dropout
1,39,1,,0.0,40.0,140.0,1,19,37,5.0,9.0,148.0,0,0,0,1,0,0,37,0.0,7,,11,11.0,,0.0,,8.0,8.0,8,14.75,0,12.4,0.5,1.79,Sofia,Youngest Child,Online,Commerce,Special Needs,Graduate
1,44,1,9085.0,1.0,1.0,140.0,1,1,2,3.0,3.0,140.0,0,0,0,1,0,0,20,0.0,0,6.0,7,6.0,14.285714285714286,0.0,0.0,6.0,9.0,3,13.0,0,13.9,-0.3,0.79,Amsterdam,Middle Child,Full-Time,Arts,No Special Needs,Enrolled
1,1,3,,1.0,1.0,,1,5,3,5.0,7.0,124.8,1,0,0,1,0,0,21,0.0,0,,6,6.0,,,,6.0,7.0,5,12.0,0,12.4,0.5,1.79,Budapest,,Evening Classes,Science,,Graduate
2,39,1,9500.0,1.0,1.0,,1,37,37,191.0,172.0,115.2,0,0,0,1,0,0,48,0.0,0,7.0,11,4.0,11.75,,0.0,7.0,14.0,3,11.725,0,11.1,0.6,2.02,Oslo,,Evening Classes,Medicine,,Enrolled
1,44,1,9238.0,1.0,39.0,,1,1,19,4.0,5.0,127.4,0,0,1,0,1,0,27,0.0,3,6.0,8,5.0,11.6,,2.0,6.0,9.0,5,12.0,0,13.9,-0.3,0.79,Kyiv,,Full-Time,Science,,Dropout
4,1,1,9991.0,0.0,1.0,,1,37,37,9.0,9.0,118.1,0,0,1,0,0,0,37,0.0,0,5.0,0,0.0,0.0,,0.0,5.0,0.0,0,0.0,0,12.7,3.7,-1.7,Saint Petersburg,,Full-Time,Science,,Dropout
1,7,1,9500.0,1.0,3.0,,1,3,1,4.0,4.0,140.0,0,0,0,1,0,0,26,0.0,0,7.0,0,0.0,0.0,,0.0,8.0,0.0,0,0.0,0,13.9,-0.3,0.79,Barcelona,,Online,Medicine,,Dropout
4,39,1,9853.0,1.0,1.0,143.0,1,37,1,9.0,10.0,140.0,0,0,1,0,0,0,31,0.0,0,7.0,8,6.0,12.666666666666666,0.0,0.0,7.0,9.0,5,12.6,0,8.9,1.4,3.51,Oslo,Middle Child,Full-Time,Commerce,Special Needs,Dropout
1,16,5,,1.0,1.0,,1,19,37,8.0,8.0,123.9,1,0,0,1,1,0,18,0.0,0,,11,5.0,,,,5.0,7.0,5,12.4,0,9.4,-0.8,-3.12,Prague,,Online,Engineering,,Enrolled
1,17,2,9254.0,1.0,1.0,,1,1,19,4.0,6.0,135.0,0,0,0,1,0,0,20,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,11.1,0.6,2.02,Kyiv,,Part-Time,Medicine,,Dropout
4,39,1,9500.0,1.0,19.0,133.1,1,38,1,9.0,4.0,120.0,0,0,0,1,0,1,35,0.0,0,8.0,9,8.0,13.63,1.0,0.0,8.0,9.0,8,13.63,1,9.4,-0.8,-3.12,Barcelona,Middle Child,Evening Classes,Arts,No Special Needs,Graduate
2,43,1,9991.0,0.0,1.0,140.0,1,37,37,4.0,9.0,100.0,0,0,0,0,0,0,31,0.0,2,6.0,10,4.0,11.75,0.0,0.0,5.0,6.0,1,10.0,0,12.7,3.7,-1.7,Berlin,Youngest Child,Full-Time,Medicine,No Special Needs,Dropout
4,39,1,8014.0,0.0,1.0,,1,37,37,5.0,5.0,126.0,0,0,0,1,0,1,38,0.0,4,9.0,13,8.0,12.88888888888889,,2.0,7.0,9.0,7,13.0,0,13.9,-0.3,0.79,Helsinki,,Evening Classes,Arts,,Graduate
1,1,1,9500.0,1.0,1.0,,1,19,19,4.0,10.0,116.8,0,0,0,1,0,0,20,0.0,0,8.0,8,7.0,12.685714285714283,,0.0,8.0,8.0,7,12.685714285714283,0,12.7,3.7,-1.7,Bucharest,,Online,Engineering,,Graduate
1,1,1,9500.0,1.0,1.0,137.0,1,37,37,7.0,9.0,130.8,1,0,0,1,0,1,18,0.0,0,7.0,7,6.0,12.666666666666666,0.0,0.0,7.0,7.0,6,12.666666666666666,0,7.6,2.6,0.32,Budapest,Middle Child,Full-Time,Medicine,No Special Needs,Graduate
1,10,2,9773.0,1.0,1.0,,22,19,38,3.0,5.0,154.4,1,0,0,0,0,0,18,1.0,0,6.0,8,5.0,12.0,,0.0,6.0,0.0,0,0.0,0,10.8,1.4,1.74,Zurich,,Part-Time,Arts,,Dropout
1,1,2,9773.0,1.0,1.0,,1,3,3,3.0,4.0,114.6,1,0,0,1,0,0,21,0.0,0,6.0,8,5.0,12.8,,0.0,6.0,7.0,5,11.2,0,11.1,0.6,2.02,Barcelona,,Online,Engineering,,Graduate
1,1,5,9147.0,1.0,1.0,,1,37,38,7.0,7.0,122.2,1,0,0,1,0,0,18,0.0,0,5.0,9,1.0,11.0,,0.0,5.0,9.0,2,12.5,0,7.6,2.6,0.32,Oslo,,Evening Classes,Medicine,,Enrolled
1,17,2,9670.0,1.0,1.0,,1,37,38,5.0,8.0,121.7,0,0,0,1,1,1,20,0.0,0,5.0,5,5.0,12.4,,0.0,5.0,5.0,4,10.75,0,9.4,-0.8,-3.12,Rome,,Full-Time,Medicine,,Graduate
1,16,1,9070.0,1.0,1.0,,1,1,1,4.0,4.0,120.8,1,0,0,1,0,0,18,0.0,0,6.0,6,6.0,14.5,,0.0,6.0,6.0,6,12.833333333333334,0,12.4,0.5,1.79,Copenhagen,,Full-Time,Science,,Graduate
2,39,1,9085.0,1.0,1.0,120.0,1,19,19,1.0,4.0,130.0,0,0,0,1,0,0,29,0.0,0,5.0,8,5.0,15.333333333333334,2.0,0.0,5.0,6.0,5,15.4,0,9.4,-0.8,-3.12,Dublin,First Child,Full-Time,Medicine,Special Needs,Dropout
1,1,1,9130.0,1.0,1.0,134.0,41,1,19,5.0,5.0,125.6,1,0,0,1,0,0,20,1.0,0,5.0,6,5.0,16.166666666666668,0.0,0.0,5.0,6.0,5,15.833333333333334,0,12.7,3.7,-1.7,Brussels,First Child,Online,Science,No Special Needs,Graduate
1,18,2,9853.0,1.0,1.0,168.0,1,1,19,3.0,9.0,126.8,1,0,0,1,1,0,18,0.0,0,6.0,7,5.0,12.6,0.0,0.0,6.0,6.0,6,13.0,0,10.8,1.4,1.74,Warsaw,First Child,Online,Science,Special Needs,Enrolled
3,39,1,9003.0,1.0,1.0,,1,1,37,6.0,6.0,170.0,0,0,1,1,0,0,47,0.0,0,1.0,1,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,8.9,1.4,3.51,Amsterdam,,Part-Time,Engineering,,Enrolled
1,39,1,9130.0,1.0,19.0,133.1,1,19,3,9.0,2.0,140.0,1,0,1,1,1,0,24,0.0,0,6.0,13,5.0,13.142857142857142,0.0,0.0,6.0,15.0,3,12.666666666666666,0,16.2,0.3,-0.92,Saint Petersburg,First Child,Online,Engineering,No Special Needs,Dropout
1,1,1,171.0,1.0,1.0,137.0,1,1,38,4.0,5.0,130.4,1,0,0,1,1,0,19,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.5,2.8,-4.06,Istanbul,Middle Child,Part-Time,Engineering,Special Needs,Graduate
