Unnamed: 0,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Citizenship,Family Position,Attendance,Field of Study,Special Needs
2409,2,39,1,9991.0,0.0,1.0,,1,37,37,9.0,9.0,125.3,1,0,0,1,1,0,41,0.0,0,5.0,8,4.0,11.25,,0.0,5.0,8.0,3,11.0,1,7.6,2.6,0.32,Dropout,Milan,,Full-Time,Medicine,
3577,1,42,1,9500.0,1.0,1.0,,1,19,19,9.0,9.0,100.0,0,0,1,1,1,0,24,0.0,0,8.0,16,2.0,10.25,,0.0,8.0,16.0,2,10.25,1,12.7,3.7,-1.7,Dropout,Lisbon,,Full-Time,Engineering,
1736,1,1,6,9500.0,1.0,1.0,,1,3,1,2.0,1.0,129.8,1,0,0,1,1,0,18,0.0,0,8.0,10,8.0,13.05375,,0.0,8.0,10.0,8,13.05375,2,9.4,-0.8,-3.12,Graduate,Barcelona,,Evening Classes,Arts,
71,1,17,1,9500.0,1.0,1.0,,1,37,19,8.0,4.0,130.8,0,0,0,1,1,0,24,0.0,0,7.0,8,7.0,11.975,,0.0,8.0,8.0,8,13.75,0,13.9,-0.3,0.79,Graduate,Budapest,,Evening Classes,Medicine,
254,1,17,1,9147.0,1.0,1.0,,1,1,1,4.0,4.0,124.1,0,0,0,1,0,0,18,0.0,0,5.0,8,5.0,12.4,,0.0,5.0,6.0,5,10.8,0,8.9,1.4,3.51,Graduate,Stockholm,,Part-Time,Science,
4193,1,17,2,9254.0,1.0,1.0,,1,1,4,4.0,4.0,127.7,0,0,0,1,0,1,18,0.0,0,6.0,7,6.0,11.285714285714286,,0.0,6.0,9.0,4,13.5,0,16.2,0.3,-0.92,Graduate,Venice,,Part-Time,Engineering,
3520,1,43,1,9991.0,0.0,4.0,160.0,1,3,3,2.0,1.0,125.0,0,0,0,1,1,0,26,0.0,0,5.0,7,5.0,12.6,0.0,0.0,5.0,7.0,5,13.714285714285714,0,13.9,-0.3,0.79,Graduate,Paris,Youngest Child,Online,Medicine,Special Needs
4056,1,1,2,9085.0,1.0,1.0,122.0,1,1,1,193.0,101.0,126.2,0,0,0,1,0,0,19,0.0,0,6.0,8,6.0,14.0,0.0,0.0,6.0,18.0,3,12.666666666666666,0,12.4,0.5,1.79,Graduate,Athens,Middle Child,Online,Arts,No Special Needs
4077,1,1,5,9070.0,1.0,1.0,,1,34,1,5.0,7.0,129.8,1,0,0,1,0,0,18,0.0,0,6.0,7,2.0,11.0,,0.0,6.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Sofia,,Evening Classes,Science,
2059,1,44,1,9085.0,1.0,39.0,,1,38,37,4.0,10.0,140.0,0,0,1,0,0,0,20,0.0,1,6.0,13,4.0,13.0,,1.0,6.0,11.0,5,12.0,0,16.2,0.3,-0.92,Dropout,Saint Petersburg,,Evening Classes,Engineering,
1750,1,44,1,9003.0,1.0,1.0,,1,3,2,2.0,6.0,120.0,1,0,0,1,1,0,21,0.0,4,9.0,14,7.0,11.285714285714286,,2.0,8.0,15.0,4,12.25,0,12.7,3.7,-1.7,Enrolled,London,,Part-Time,Science,
2635,1,39,2,9556.0,1.0,1.0,133.1,1,3,1,2.0,4.0,136.1,0,0,0,1,1,0,26,0.0,0,7.0,7,2.0,11.75,0.0,0.0,5.0,10.0,0,0.0,0,12.4,0.5,1.79,Dropout,,Middle Child,Evening Classes,Engineering,No Special Needs
2014,2,39,1,9003.0,1.0,1.0,,1,19,19,4.0,4.0,107.5,0,0,0,0,0,0,35,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Dublin,,Online,Engineering,
1913,2,17,3,8014.0,0.0,1.0,,1,19,37,3.0,3.0,113.2,0,0,1,0,0,0,18,0.0,0,6.0,9,3.0,10.666666666666666,,0.0,6.0,12.0,0,0.0,0,7.6,2.6,0.32,Dropout,Zurich,,Evening Classes,Commerce,
2285,2,42,1,9147.0,1.0,1.0,,1,37,37,9.0,9.0,115.8,0,0,0,0,1,0,49,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,9.0,0,0.0,0,10.8,1.4,1.74,Dropout,Helsinki,,Online,Science,
3620,1,15,1,9085.0,1.0,,,41,37,37,,9.0,109.6,0,0,0,1,0,0,18,,0,6.0,13,,,0.0,0.0,6.0,15.0,5,11.0,0,11.1,0.6,2.02,Dropout,,,Full-Time,Commerce,Special Needs
2203,2,7,1,171.0,1.0,3.0,120.0,1,19,19,9.0,9.0,130.0,1,0,0,1,1,0,37,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.6,2.6,0.32,Dropout,Kyiv,First Child,Online,Commerce,Special Needs
3056,1,17,2,9773.0,1.0,1.0,132.0,1,19,19,9.0,6.0,120.1,1,0,0,1,0,1,18,0.0,0,6.0,6,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6,14.0,0,8.9,1.4,3.51,Graduate,Dublin,First Child,Part-Time,Engineering,No Special Needs
366,1,1,4,9500.0,1.0,1.0,136.0,1,19,38,4.0,8.0,125.5,1,0,0,1,0,1,21,0.0,0,7.0,7,6.0,14.033333333333331,0.0,0.0,7.0,7.0,6,14.033333333333331,0,7.6,2.6,0.32,Graduate,Copenhagen,First Child,Part-Time,Medicine,No Special Needs
582,1,17,1,9670.0,1.0,1.0,,1,1,19,8.0,7.0,128.8,1,0,0,1,0,0,19,0.0,0,6.0,6,6.0,14.833333333333334,,0.0,6.0,8.0,6,13.285714285714286,0,8.9,1.4,3.51,Enrolled,Sofia,,Part-Time,Science,
1603,1,44,1,9003.0,1.0,39.0,,1,19,38,6.0,6.0,120.0,1,0,0,1,1,0,19,0.0,0,6.0,8,6.0,12.142857142857142,,0.0,6.0,11.0,5,13.6,0,12.4,0.5,1.79,Graduate,Athens,,Part-Time,Medicine,
1844,1,1,6,9500.0,1.0,1.0,133.0,1,1,1,9.0,9.0,119.7,1,1,1,1,1,0,19,0.0,2,7.0,8,7.0,13.075,0.0,1.0,8.0,11.0,8,12.36111111111111,0,12.4,0.5,1.79,Graduate,Milan,First Child,Part-Time,Commerce,Special Needs
2853,1,18,3,9070.0,1.0,1.0,164.0,1,1,1,5.0,3.0,161.2,1,0,0,1,0,0,18,0.0,1,6.0,8,6.0,13.714285714285714,1.0,0.0,6.0,8.0,6,14.375,0,13.9,-0.3,0.79,Graduate,Vienna,Youngest Child,Full-Time,Commerce,No Special Needs
1180,6,39,1,9500.0,1.0,1.0,133.1,1,37,37,9.0,9.0,110.0,0,0,0,1,0,0,36,0.0,0,7.0,12,4.0,11.5,0.0,0.0,7.0,14.0,3,12.333333333333334,0,16.2,0.3,-0.92,Dropout,Munich,Middle Child,Full-Time,Science,No Special Needs
2630,1,39,1,9991.0,0.0,1.0,130.0,1,1,1,9.0,7.0,152.1,0,0,0,1,1,0,28,0.0,0,5.0,13,2.0,11.0,0.0,0.0,5.0,12.0,1,12.0,0,11.1,0.6,2.02,Dropout,Munich,Youngest Child,Evening Classes,Arts,No Special Needs
515,2,18,2,9238.0,1.0,1.0,,1,37,37,9.0,10.0,120.4,0,0,1,0,0,0,39,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dublin,,Part-Time,Science,
2591,1,1,1,,1.0,1.0,133.1,1,19,37,9.0,9.0,95.0,1,0,1,0,0,0,22,0.0,0,,10,6.0,,0.0,,7.0,8.0,6,13.166666666666666,0,11.1,0.6,2.02,Enrolled,Vienna,First Child,Evening Classes,Commerce,No Special Needs
3954,1,1,1,9773.0,1.0,,,1,3,2,,1.0,119.1,1,0,0,1,0,0,22,,0,6.0,13,,,0.0,0.0,6.0,14.0,1,10.0,0,9.4,-0.8,-3.12,Dropout,,,Online,Medicine,No Special Needs
364,1,1,4,9500.0,1.0,1.0,136.0,1,1,1,9.0,1.0,133.0,1,0,0,1,0,0,19,0.0,0,7.0,8,5.0,13.98,0.0,0.0,7.0,8.0,5,13.98,0,7.6,2.6,0.32,Enrolled,Copenhagen,First Child,Full-Time,Science,No Special Needs
4025,4,1,1,9991.0,0.0,1.0,,1,37,37,9.0,7.0,139.0,0,0,0,1,0,1,38,0.0,0,5.0,8,5.0,11.0,,0.0,5.0,7.0,5,11.4,0,9.4,-0.8,-3.12,Enrolled,Copenhagen,,Evening Classes,Engineering,
614,1,1,1,9500.0,1.0,1.0,,1,19,37,9.0,9.0,117.8,1,0,0,1,0,1,19,0.0,0,8.0,8,7.0,12.357142857142858,,0.0,8.0,8.0,7,12.357142857142858,0,12.7,3.7,-1.7,Graduate,Munich,,Full-Time,Medicine,
841,1,17,1,9147.0,1.0,1.0,116.0,1,3,1,3.0,4.0,115.7,0,0,0,0,1,0,22,0.0,0,5.0,10,4.0,11.5,0.0,0.0,5.0,11.0,4,14.0,0,8.9,1.4,3.51,Enrolled,Zurich,Youngest Child,Online,Medicine,Special Needs
1693,1,1,1,9147.0,1.0,1.0,,1,3,19,3.0,10.0,123.3,0,0,0,1,1,0,19,0.0,0,5.0,7,5.0,11.8,,0.0,5.0,8.0,4,12.4,2,16.2,0.3,-0.92,Enrolled,Prague,,Evening Classes,Science,
3912,1,1,4,9254.0,1.0,1.0,,1,1,19,9.0,6.0,106.1,1,0,0,1,0,0,20,0.0,0,6.0,8,5.0,11.0,,0.0,6.0,9.0,5,11.4,0,13.9,-0.3,0.79,Graduate,Warsaw,,Part-Time,Engineering,
1710,1,44,1,9991.0,0.0,39.0,130.0,1,37,37,9.0,9.0,130.0,0,0,0,1,0,0,31,0.0,2,6.0,12,4.0,12.25,0.0,3.0,7.0,9.0,7,12.0,0,9.4,-0.8,-3.12,Enrolled,Bucharest,Middle Child,Part-Time,Engineering,Special Needs
746,1,51,1,9003.0,1.0,39.0,130.0,1,1,19,4.0,4.0,120.0,1,0,1,0,1,0,22,0.0,0,6.0,12,3.0,11.333333333333334,0.0,0.0,6.0,13.0,2,11.0,0,8.9,1.4,3.51,Dropout,Sofia,Youngest Child,Evening Classes,Engineering,Special Needs
1263,2,39,1,9853.0,1.0,1.0,,1,37,19,7.0,3.0,140.0,0,0,1,1,0,1,34,0.0,0,6.0,7,6.0,16.142857142857142,,0.0,6.0,10.0,6,16.2,0,9.4,-0.8,-3.12,Graduate,Vienna,,Part-Time,Commerce,
756,1,15,1,9670.0,1.0,1.0,,41,1,1,9.0,5.0,128.2,0,0,1,0,1,0,18,1.0,0,6.0,6,4.0,11.25,,0.0,6.0,7.0,3,12.333333333333334,0,8.9,1.4,3.51,Dropout,Stockholm,,Evening Classes,Commerce,
3930,1,1,1,9773.0,1.0,1.0,151.0,2,1,1,5.0,9.0,146.5,0,0,0,1,0,1,18,1.0,0,6.0,6,6.0,13.333333333333334,0.0,0.0,6.0,6.0,6,14.166666666666666,0,12.7,3.7,-1.7,Graduate,Stockholm,Middle Child,Part-Time,Science,Special Needs
2122,1,1,1,9147.0,1.0,,,1,37,37,,7.0,120.6,1,0,0,1,0,1,19,,0,5.0,5,,,0.0,0.0,5.0,8.0,5,11.6,0,9.4,-0.8,-3.12,Graduate,,,Evening Classes,Commerce,Special Needs
3696,1,43,1,9254.0,1.0,1.0,112.0,1,37,37,9.0,9.0,108.5,0,0,0,1,1,0,21,0.0,0,6.0,6,6.0,12.666666666666666,0.0,0.0,6.0,7.0,5,11.4,0,9.4,-0.8,-3.12,Graduate,Milan,Middle Child,Evening Classes,Arts,No Special Needs
2158,1,1,2,9853.0,1.0,1.0,,1,3,1,3.0,5.0,111.0,0,0,0,1,0,0,21,0.0,0,6.0,8,5.0,13.2,,0.0,6.0,9.0,5,14.333333333333334,0,9.4,-0.8,-3.12,Graduate,Lisbon,,Full-Time,Science,
3715,1,1,2,9147.0,1.0,1.0,,1,37,1,5.0,3.0,124.8,1,0,0,1,1,0,20,0.0,0,5.0,9,2.0,14.333333333333334,,0.0,5.0,10.0,2,12.5,0,7.6,2.6,0.32,Enrolled,Paris,,Evening Classes,Arts,
4006,1,44,1,9003.0,1.0,39.0,160.0,1,37,37,9.0,9.0,160.0,0,0,0,1,1,1,22,0.0,0,6.0,8,6.0,13.125,0.0,0.0,6.0,10.0,6,13.0,0,16.2,0.3,-0.92,Graduate,Berlin,Youngest Child,Evening Classes,Medicine,No Special Needs
2120,1,17,1,9085.0,1.0,1.0,109.0,1,19,19,4.0,9.0,104.1,1,0,1,0,0,1,21,0.0,0,6.0,16,2.0,13.0,0.0,0.0,6.0,8.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Budapest,First Child,Full-Time,Commerce,No Special Needs
87,1,17,1,9070.0,1.0,1.0,124.0,1,19,38,4.0,0.0,117.6,1,0,0,1,1,0,20,0.0,0,6.0,9,6.0,10.666666666666666,1.0,0.0,6.0,6.0,5,11.2,0,7.6,2.6,0.32,Graduate,Helsinki,Middle Child,Online,Commerce,Special Needs
3744,1,17,3,9853.0,1.0,1.0,,1,12,1,4.0,0.0,134.8,1,0,0,1,0,0,18,0.0,0,6.0,12,0.0,0.0,,0.0,6.0,12.0,0,0.0,0,7.6,2.6,0.32,Dropout,Istanbul,,Part-Time,Medicine,
1182,1,1,3,9500.0,1.0,1.0,133.1,1,19,19,5.0,5.0,108.5,1,0,0,1,0,0,19,0.0,0,7.0,9,7.0,12.60625,0.0,0.0,8.0,12.0,6,11.9,0,12.4,0.5,1.79,Graduate,Munich,Youngest Child,Online,Medicine,No Special Needs
4373,1,1,1,9238.0,1.0,1.0,124.0,1,37,37,7.0,9.0,121.2,0,0,0,1,0,0,19,0.0,0,6.0,12,2.0,13.0,0.0,0.0,6.0,9.0,6,10.833333333333334,0,7.6,2.6,0.32,Enrolled,Edinburgh,First Child,Online,Science,No Special Needs
4406,1,1,1,,1.0,1.0,145.0,1,1,38,5.0,7.0,127.5,1,0,0,1,1,0,20,0.0,0,,6,4.0,,0.0,,6.0,8.0,2,11.333333333333334,0,10.8,1.4,1.74,Enrolled,Helsinki,Middle Child,Evening Classes,Arts,No Special Needs
736,1,43,1,,1.0,1.0,,1,3,37,3.0,7.0,116.9,0,0,0,1,1,0,32,0.0,6,,15,7.0,,,,7.0,10.0,6,12.333333333333334,0,13.9,-0.3,0.79,Enrolled,Stockholm,,Part-Time,Science,
2037,2,7,1,9130.0,1.0,3.0,120.0,1,3,3,1.0,1.0,128.2,0,0,0,1,0,0,33,0.0,1,5.0,11,2.0,11.5,1.0,1.0,5.0,8.0,2,12.0,0,9.4,-0.8,-3.12,Dropout,Edinburgh,Middle Child,Part-Time,Arts,Special Needs
4112,4,39,1,9500.0,1.0,1.0,,1,38,37,7.0,7.0,101.5,1,0,0,1,0,0,24,0.0,0,8.0,11,7.0,12.16,,0.0,8.0,11.0,7,12.16,0,10.8,1.4,1.74,Graduate,Prague,,Part-Time,Arts,
3528,1,18,3,9119.0,1.0,1.0,111.0,1,1,19,9.0,8.0,111.0,1,0,0,1,1,0,18,0.0,0,5.0,10,4.0,11.6,0.0,0.0,5.0,9.0,3,14.2,0,12.4,0.5,1.79,Dropout,Bucharest,Middle Child,Online,Science,Special Needs
2589,1,1,4,9853.0,1.0,1.0,,1,19,1,5.0,9.0,127.4,1,0,0,1,0,0,18,0.0,0,6.0,7,5.0,12.2,,0.0,6.0,7.0,5,12.2,0,10.8,1.4,1.74,Enrolled,Amsterdam,,Online,Commerce,
2873,5,42,1,9254.0,1.0,2.0,,1,37,37,4.0,9.0,120.0,0,0,0,1,0,0,32,0.0,9,15.0,21,13.0,12.692307692307692,,12.0,15.0,22.0,13,12.384615384615383,0,10.8,1.4,1.74,Graduate,Warsaw,,Evening Classes,Science,
99,1,1,4,9500.0,1.0,1.0,,1,3,3,2.0,2.0,111.5,1,0,1,0,0,0,19,0.0,0,7.0,10,4.0,11.96,,0.0,7.0,7.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Kyiv,,Part-Time,Commerce,
883,1,39,1,9003.0,1.0,1.0,,1,37,37,4.0,7.0,130.0,0,0,1,0,1,0,32,0.0,0,6.0,8,3.0,13.0,,4.0,10.0,14.0,6,11.428571428571429,0,16.2,0.3,-0.92,Dropout,Saint Petersburg,,Part-Time,Arts,
2653,2,39,2,9147.0,1.0,1.0,,1,37,37,5.0,7.0,110.0,0,0,0,1,1,0,43,0.0,0,5.0,14,0.0,0.0,,0.0,5.0,5.0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Lisbon,,Part-Time,Arts,
1524,1,1,1,171.0,1.0,1.0,,1,3,2,2.0,2.0,141.7,1,0,0,1,1,0,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,7.6,2.6,0.32,Enrolled,Istanbul,,Online,Engineering,
3627,1,1,6,9773.0,1.0,1.0,,1,1,19,4.0,4.0,131.0,1,0,0,1,0,1,18,0.0,0,6.0,6,6.0,12.166666666666666,,0.0,6.0,10.0,5,11.2,0,7.6,2.6,0.32,Enrolled,,,Online,Commerce,
777,1,1,1,171.0,1.0,1.0,,1,3,2,4.0,2.0,131.6,1,0,0,1,0,0,21,0.0,6,12.0,12,8.0,13.875,,4.0,11.0,13.0,9,12.7,1,8.9,1.4,3.51,Dropout,Warsaw,,Evening Classes,Science,
241,1,16,1,171.0,1.0,1.0,,1,3,3,3.0,3.0,155.0,1,0,0,1,0,0,24,0.0,11,17.0,19,11.0,12.909090909090908,,9.0,13.0,15.0,9,13.555555555555555,0,12.4,0.5,1.79,Enrolled,Milan,,Full-Time,Engineering,
3095,1,1,4,9238.0,1.0,1.0,,1,19,38,9.0,9.0,110.0,0,0,0,1,0,1,18,0.0,0,6.0,7,6.0,12.285714285714286,,0.0,6.0,8.0,6,11.428571428571429,0,12.4,0.5,1.79,Graduate,Warsaw,,Full-Time,Science,
4391,2,7,1,9500.0,1.0,3.0,130.0,1,37,37,9.0,5.0,130.0,0,0,0,1,0,0,32,0.0,0,7.0,9,7.0,13.761111111111113,0.0,1.0,8.0,11.0,7,12.06375,0,15.5,2.8,-4.06,Enrolled,Amsterdam,Youngest Child,Evening Classes,Arts,No Special Needs
4049,1,53,1,9556.0,1.0,42.0,140.0,1,1,19,4.0,5.0,140.0,0,0,0,1,0,1,22,0.0,1,7.0,10,6.0,13.314285714285717,0.0,2.0,8.0,10.0,7,12.875,0,8.9,1.4,3.51,Graduate,Warsaw,First Child,Evening Classes,Arts,No Special Needs
3361,1,1,1,9773.0,1.0,,,1,19,1,,9.0,130.6,1,0,0,1,0,1,18,,0,6.0,6,,,0.0,0.0,6.0,6.0,6,14.0,0,8.9,1.4,3.51,Graduate,,,Full-Time,Arts,No Special Needs
4196,1,1,1,9500.0,1.0,1.0,,1,19,37,5.0,5.0,125.5,0,0,0,1,0,1,21,0.0,0,8.0,8,7.0,13.514285714285714,,0.0,8.0,8.0,7,13.514285714285714,0,12.7,3.7,-1.7,Graduate,Barcelona,,Online,Arts,
2629,1,39,9,9991.0,0.0,1.0,,1,38,38,9.0,5.0,144.8,0,0,0,1,1,0,28,0.0,0,5.0,7,4.0,12.75,,0.0,5.0,7.0,5,14.333333333333334,0,10.8,1.4,1.74,Enrolled,Venice,,Evening Classes,Arts,
1744,1,39,1,9670.0,1.0,1.0,133.1,1,37,37,90.0,90.0,97.4,0,0,1,0,1,0,44,0.0,0,6.0,9,1.0,14.0,0.0,0.0,6.0,6.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Warsaw,Middle Child,Part-Time,Science,Special Needs
2426,1,39,2,9991.0,0.0,1.0,133.1,1,19,38,9.0,9.0,102.5,0,0,0,0,1,0,27,0.0,0,5.0,10,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Kyiv,Youngest Child,Full-Time,Arts,No Special Needs
3691,1,17,5,9119.0,1.0,1.0,130.0,1,19,1,4.0,5.0,118.1,1,0,1,0,1,0,26,0.0,0,5.0,11,1.0,10.0,0.0,0.0,5.0,14.0,1,11.0,0,8.9,1.4,3.51,Dropout,Istanbul,Youngest Child,Evening Classes,Engineering,No Special Needs
123,1,1,1,9670.0,1.0,1.0,,1,38,38,9.0,9.0,127.9,0,0,0,1,0,1,19,0.0,0,5.0,5,5.0,12.8,,0.0,5.0,5.0,5,14.2,0,9.4,-0.8,-3.12,Graduate,Kyiv,,Online,Engineering,
1468,1,1,1,9773.0,1.0,1.0,170.0,1,1,19,9.0,7.0,155.0,0,0,0,1,1,1,18,0.0,0,6.0,6,6.0,15.5,0.0,0.0,6.0,6.0,6,14.166666666666666,0,11.1,0.6,2.02,Graduate,Barcelona,Middle Child,Evening Classes,Medicine,Special Needs
2065,1,1,2,9853.0,1.0,1.0,,1,1,38,9.0,8.0,122.5,1,0,0,1,0,1,19,0.0,0,6.0,7,6.0,14.0,,0.0,6.0,6.0,6,15.0,0,15.5,2.8,-4.06,Graduate,Helsinki,,Part-Time,Science,
4166,1,18,1,9991.0,0.0,1.0,,1,38,38,5.0,5.0,145.0,0,0,0,1,0,1,21,0.0,0,5.0,6,4.0,12.25,,0.0,5.0,8.0,4,11.8,0,10.8,1.4,1.74,Enrolled,Rome,,Full-Time,Medicine,
680,1,17,2,9254.0,1.0,1.0,124.0,41,19,38,9.0,9.0,123.3,1,0,0,1,0,0,22,1.0,0,6.0,7,6.0,10.833333333333334,0.0,0.0,6.0,6.0,6,10.666666666666666,0,13.9,-0.3,0.79,Graduate,Athens,Youngest Child,Part-Time,Science,No Special Needs
3050,2,39,1,9556.0,1.0,1.0,,1,37,37,9.0,6.0,120.0,0,0,0,1,0,0,31,0.0,0,7.0,21,5.0,10.9,,0.0,8.0,21.0,3,11.7,1,12.7,3.7,-1.7,Dropout,Barcelona,,Full-Time,Medicine,
2358,1,39,1,9003.0,1.0,1.0,140.0,1,3,3,2.0,2.0,110.0,0,0,0,1,1,0,31,0.0,0,6.0,8,6.0,15.125,0.0,0.0,6.0,10.0,6,14.6,0,16.2,0.3,-0.92,Graduate,Bucharest,Youngest Child,Full-Time,Arts,No Special Needs
1974,1,1,4,,1.0,1.0,140.0,1,1,12,3.0,10.0,131.6,1,0,0,1,0,0,18,0.0,0,,8,7.0,,0.0,,8.0,9.0,8,13.244444444444444,0,12.4,0.5,1.79,Graduate,Madrid,Youngest Child,Full-Time,Commerce,Special Needs
1570,2,1,1,8014.0,0.0,1.0,121.0,1,37,37,9.0,9.0,114.4,1,0,0,1,0,0,45,0.0,8,12.0,14,12.0,14.0,0.0,2.0,7.0,12.0,7,13.857142857142858,0,7.6,2.6,0.32,Enrolled,Berlin,Youngest Child,Online,Science,No Special Needs
3978,1,1,1,9853.0,1.0,1.0,,1,19,19,3.0,7.0,127.9,1,0,0,1,0,1,18,0.0,0,7.0,7,7.0,14.857142857142858,,0.0,7.0,7.0,7,15.142857142857142,0,13.9,-0.3,0.79,Graduate,Bucharest,,Full-Time,Arts,
1003,1,17,2,9147.0,1.0,1.0,122.0,1,19,19,7.0,7.0,116.1,1,0,0,1,0,1,19,0.0,0,5.0,8,5.0,11.2,0.0,0.0,5.0,5.0,3,11.0,0,12.4,0.5,1.79,Graduate,Copenhagen,First Child,Part-Time,Engineering,No Special Needs
858,1,5,4,9119.0,1.0,1.0,115.0,1,19,37,4.0,6.0,113.3,1,0,0,1,1,0,23,0.0,0,5.0,7,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,7.6,2.6,0.32,Dropout,Lisbon,Youngest Child,Full-Time,Arts,Special Needs
3732,1,1,3,171.0,1.0,1.0,,1,4,3,1.0,1.0,144.2,1,0,0,1,1,0,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.7,3.7,-1.7,Graduate,Istanbul,,Part-Time,Arts,
1262,1,1,2,9773.0,1.0,1.0,,1,19,19,9.0,9.0,122.8,0,0,0,1,1,0,19,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,12.4,0.5,1.79,Dropout,Venice,,Online,Science,
1545,1,17,1,9070.0,1.0,1.0,,1,1,37,4.0,9.0,131.3,1,0,0,1,0,0,19,0.0,0,6.0,10,4.0,12.0,,0.0,6.0,6.0,6,12.5,0,7.6,2.6,0.32,Graduate,Budapest,,Part-Time,Engineering,
1454,1,1,1,9119.0,1.0,1.0,,1,3,1,2.0,3.0,114.0,0,0,0,1,1,0,20,0.0,0,5.0,9,4.0,11.6,,0.0,5.0,7.0,4,12.25,2,7.6,2.6,0.32,Enrolled,Lisbon,,Online,Arts,
281,4,1,1,8014.0,0.0,1.0,,1,39,19,4.0,10.0,143.0,1,0,0,1,0,1,47,0.0,0,6.0,9,5.0,14.166666666666666,,0.0,6.0,7.0,6,14.166666666666666,0,16.2,0.3,-0.92,Graduate,Athens,,Evening Classes,Medicine,
2837,2,39,2,9147.0,1.0,1.0,,1,37,37,9.0,8.0,108.0,0,0,0,1,0,0,50,0.0,0,5.0,12,3.0,13.333333333333334,,0.0,5.0,8.0,5,12.2,0,9.4,-0.8,-3.12,Enrolled,Bucharest,,Evening Classes,Medicine,
762,2,43,3,8014.0,0.0,19.0,,1,37,37,9.0,9.0,120.0,1,0,0,1,1,0,41,0.0,5,9.0,11,9.0,12.0,,3.0,7.0,8.0,6,12.0,0,9.4,-0.8,-3.12,Graduate,Budapest,,Full-Time,Science,
1116,1,1,1,9070.0,1.0,1.0,,1,3,38,1.0,9.0,152.0,1,0,0,0,0,0,19,0.0,0,5.0,5,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,10.8,1.4,1.74,Dropout,Lisbon,,Part-Time,Medicine,
405,1,1,1,171.0,1.0,1.0,,1,1,19,3.0,9.0,137.1,1,0,0,1,0,0,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.7,3.7,-1.7,Graduate,Oslo,,Full-Time,Arts,
981,2,39,1,,0.0,1.0,,1,19,19,4.0,4.0,113.0,0,0,0,1,1,1,41,0.0,0,,9,4.0,,,,5.0,6.0,5,11.4,0,8.9,1.4,3.51,Enrolled,Munich,,Online,Engineering,
696,2,1,1,8014.0,0.0,1.0,165.0,1,37,37,0.0,0.0,162.9,1,0,0,1,1,0,45,0.0,0,6.0,7,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6,13.666666666666666,0,7.6,2.6,0.32,Graduate,Zurich,Middle Child,Online,Commerce,No Special Needs
2246,1,17,1,9500.0,1.0,,,1,1,1,,5.0,124.7,0,0,0,1,1,1,19,,0,7.0,11,,,,0.0,7.0,10.0,6,12.416666666666666,0,15.5,2.8,-4.06,Enrolled,,,Part-Time,Engineering,
810,1,1,1,9238.0,1.0,1.0,,1,1,1,9.0,4.0,109.1,1,0,1,0,0,1,22,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,12.4,0.5,1.79,Dropout,Prague,,Part-Time,Arts,
69,1,39,1,9254.0,1.0,1.0,160.0,1,19,37,7.0,10.0,100.0,0,0,0,1,1,0,26,0.0,0,6.0,7,6.0,12.0,0.0,0.0,6.0,8.0,5,10.8,0,12.7,3.7,-1.7,Enrolled,Istanbul,Youngest Child,Full-Time,Science,Special Needs
